LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-73.5629254,41.1077315,66,BRIARWOOD LN,,,,,,,70a962949efb5deb
-73.5722126,41.1074761,73,E RIDGE RD,,,,,,,de0343d4ac415983
-73.528903,41.1078454,63,SWEET BRIAR RD,,,,,,,ebfb71df20b7e804
-73.5496476,41.1079911,137,DUNN AVE,,,,,,,31ac2930e326d63e
-73.5801497,41.1076365,355,DEN RD,,,,,,,de4f81f1451eda53
-73.5825126,41.1071749,99,FAWNFIELD RD,,,,,,,0bd755b9d744670f
-73.5502108,41.1079552,7,PEAK ST,,,,,,,a6502e06f0e2688f
-73.5280626,41.1078461,81,SWEET BRIAR RD,,,,,,,a87d1d6d64a8eb30
-73.5423376,41.1076505,58,INTERVALE RD,,,,,,,0a3c494af5594ae1
-73.5137499,41.1080975,37,NOTTINGHAM DR,,,,,,,6ae7b112b7bd5d29
-73.5518442,41.1078854,80,ALPINE ST,,,,,,,54c0a835801bbeba
-73.5407461,41.107747,18,GAXTON RD,,,,,,,7c3e1351a728d55d
-73.5830695,41.1072454,90,FAWNFIELD RD,,,,,,,15e60ec35a19f4ca
-73.5715054,41.107595,77,E RIDGE RD,,,,,,,eea1ca56b142ca25
-73.5185787,41.1078594,62,MARY VIOLET RD,,,,,,,51a54e624f9c223f
-73.5124602,41.1080423,22,LITTLE JOHN LN,,,,,,,c545c6cb71365167
-73.5856653,41.105902,245,RIVERBANK RD,,,,,,,292417eb4deb1b2a
-73.5810927,41.1076835,360,DEN RD,,,,,,,eda1f888fec842d7
-73.5759349,41.1068727,125,HARDESTY RD,,,,,,,d77e2dfcb859e374
-73.5514426,41.1075557,30,PEAK ST,,,,,,,3153aae8364def4a
-73.5484551,41.1078292,46,SQUARE ACRE DR,,,,,,,5a8c2b585cf8ae4b
-73.5320705,41.1077401,1412,NEWFIELD AVE,,,,,,,644e6ef7fd2208ba
-73.5118444,41.1079962,23,LITTLE JOHN LN,,,,,,,dda7a04d6d887496
-73.5144526,41.107993,106,FRIAR TUCK LN,,,,,,,bf4934b9ec0aeec8
-73.5158645,41.10806,1488,HOPE ST,,,,,,,66717cb6f5e240db
-73.5490813,41.1077838,49,SQUARE ACRE DR,,,,,,,acaaaa39106a7aa0
-73.5496955,41.1078482,135,DUNN AVE,,,,,,,3d3dbe822de72136
-73.5538153,41.1077016,90,KEN CT,,,,,,,64dce1f05454a0c2
-73.5152112,41.1080026,5,NOTTINGHAM DR,,,,,,,a3dcf39c5cf74780
-73.5417788,41.1075334,82,INTERVALE RD,,,,,,,ecfb8509a4d64ee6
-73.5398959,41.1076932,23,GAXTON RD,,,,,,,b0dae8db03c61bce
-73.5513256,41.1077928,26,PEAK ST,,,,,,,a8d854d15a59d0c8
-73.551107,41.1077392,22,PEAK ST,,,,,,,857a5238f874fc63
-73.5702588,41.1074616,19,NORTHWOOD LN,,,,,,,5bb86ec6de6b01eb
-73.5331288,41.1073789,37,NEWFIELD DR,,,,,,,69bd1ad6974127c7
-73.5810877,41.1075731,358,DEN RD,,,,,,,fbb742d776df9b44
-73.5178712,41.1078572,53,MARY VIOLET RD,,,,,,,eb05b219c9e4690c
-73.5509285,41.1077049,18,PEAK ST,,,,,,,62d8606efa231ea5
-73.563837,41.1074385,74,BRIARWOOD LN,,,,,,,a80accfa0131c797
-73.5524238,41.1076896,85,ALPINE ST,,,,,,,9a8115ffff321dae
-73.5338679,41.1073352,51,NEWFIELD DR,,,,,,,ed392651f9959f56
-73.5163753,41.1076201,17,MARY VIOLET RD,,,,,,,5a25bb672dbffadd
-73.5507515,41.1076784,14,PEAK ST,,,,,,,1f8ff9dfff0589e7
-73.5166748,41.107641,5,LEONA DR,,,,,,,868c7e751efcdb55
-73.5496936,41.1077013,129,DUNN AVE,,,,,,,29740839ecd9eb1c
-73.550296,41.1076753,126,DUNN AVE,,,,,,,bde6132905397420
-73.5598378,41.1074626,242,WIRE MILL RD,,,,,,,34733ef0db024685
-73.5345716,41.1072791,67,NEWFIELD DR,,,,,,,25a8cd0688c95f9d
-73.5517906,41.1076379,88,ALPINE ST,,,,,,,fedba4053243bd15
-73.5531318,41.1075077,79,KEN CT,,,,,,,1d64ba45cecc8871
-73.537146,41.1073392,188,INTERVALE RD,,,,,,,1fbe239573445b09
-73.5376467,41.1072417,180,INTERVALE RD,,,,,,,a331d1e1e6d2409b
-73.5381025,41.1072831,168,INTERVALE RD,,,,,,,34719654e3296313
-73.5386874,41.1071973,156,INTERVALE RD,,,,,,,10a67df0a4f5b6ff
-73.5172876,41.1077532,8,MARY VIOLET RD,,,,,,,a7c46e1117a50a84
-73.5391371,41.1070548,144,INTERVALE RD,,,,,,,cf09abe3673ad9a7
-73.5158474,41.107898,1478,HOPE ST,,,,,,,ccd87566586fc3a1
-73.5491559,41.1076151,55,SQUARE ACRE DR,,,,,,,6cb9303d97e365bf
-73.535984,41.1072807,101,NEWFIELD DR,,,,,,,f3625a2d09ee1af3
-73.5125555,41.1077595,14,LITTLE JOHN LN,,,,,,,32d117dc1999c08d
-73.5482525,41.1072779,1058,HIGH RIDGE RD,,,,,,,95d4e756408ca1a6
-73.5812346,41.1072753,350,DEN RD,,,,,,,d3fc14e9a5b6e815
-73.5497544,41.1075703,125,DUNN AVE,,,,,,,0f041b6e9aac6d03
-73.58016,41.1072512,345,DEN RD,,,,,,,7b3133489943b7f8
-73.5713989,41.1071159,57,NORTHWOOD LN,,,,,,,cd2734397eb6f101
-73.5309094,41.1075875,1403,NEWFIELD AVE,,,,,,,5853b25b33cf4142
-73.5503259,41.1075448,122,DUNN AVE,,,,,,,d153046e11b2f483
-73.5119198,41.1077214,15,LITTLE JOHN LN,,,,,,,46de728d2a20c5c5
-73.5537456,41.1074294,84,KEN CT,,,,,,,4e1a3096bb2b4da1
-73.5648632,41.1072422,75,BRIARWOOD LN,,,,,,,bf48447d9f2cd194
-73.5523701,41.1074673,89,ALPINE ST,,,,,,,2d207e6d8676841a
-73.5139196,41.1076782,93,FRIAR TUCK LN,,,,,,,fbe9208db3837ea1
-73.5409573,41.1073921,6,GAXTON RD,,,,,,,0b611192098e9cfc
-73.5153181,41.1075753,1477,HOPE ST,,,,,,,5fe632bda5266a1c
-73.5145681,41.107605,92,FRIAR TUCK LN,,,,,,,72d635f099997bb8
-73.5158719,41.1076825,1476,HOPE ST,,,,,,,a949de43ea15446f
-73.5603937,41.1069046,234,WIRE MILL RD,,,,,,,3b5be184c4c529a0
-73.5184321,41.107592,56,MARY VIOLET RD,,,,,,,feac001eac170648
-73.5497806,41.107435,121,DUNN AVE,,,,,,,d22e93d2a096af90
-73.5517407,41.107401,94,ALPINE ST,,,,,,,8cff243eaf0c9b11
-73.5442497,41.1072737,29,INTERVALE RD,,,,,,,e1e7604511ebc74f
-73.550372,41.1074004,118,DUNN AVE,,,,,,,b7d7857136d72a6b
-73.5492127,41.1073617,61,SQUARE ACRE DR,,,,,,,8c39656558656086
-73.5126661,41.1075381,8,LITTLE JOHN LN,,,,,,,56f06234e818f35b
-73.570076,41.1069533,15,NORTHWOOD LN,,,,,,,c72813a745929235
-73.5640696,41.1069661,80,BRIARWOOD LN,,,,,,,db480d1b616603e8
-73.5834039,41.1066961,80,FAWNFIELD RD,,,,,,,9f9d9b199b21717c
-73.5720289,41.1068291,81,NORTHWOOD LN,,,,,,,3fcbb6d89f9a4623
-73.5510061,41.1072146,7,DERRY ST,,,,,,,0c287e8fcad5e6db
-73.5320044,41.1073294,1398,NEWFIELD AVE,,,,,,,bd1d501c2bb112e6
-73.5812583,41.1069793,336,DEN RD,,,,,,,adf61245b8728b80
-73.5646625,41.1066577,79,BRIARWOOD LN,,,,,,,c0c73d9b9d114efc
-73.5536669,41.1071912,76,KEN CT,,,,,,,bd94b5dd64eff965
-73.541299,41.1068701,95,INTERVALE RD,,,,,,,1efdfd95dd0badfb
-73.539979,41.107202,7,GAXTON RD,,,,,,,079efa4c2143e2f7
-73.5498417,41.107309,117,DUNN AVE,,,,,,,f30b2e4f4a3c8d53
-73.5523369,41.1072424,91,ALPINE ST,,,,,,,555e5dc7cecaa4b4
-73.5529828,41.1072265,73,KEN CT,,,,,,,b098813292e6b0d2
-73.5708825,41.1067752,51,NORTHWOOD LN,,,,,,,2e1c28a52955a432
-73.5728508,41.1067281,101,NORTHWOOD LN,,,,,,,e51900b6c5ece1dc
-73.517902,41.1073269,50,MARY VIOLET RD,,,,,,,9aa7cd6cef3e4d1a
-73.5734346,41.106785,103,NORTHWOOD LN,,,,,,,5d5a0ed4011d6b99
-73.5119335,41.1073999,7,LITTLE JOHN LN,,,,,,,fdef21eb65e6248b
-73.5615148,41.1068342,240,WIRE MILL RD,,,,,,,b49353d00700c51f
-73.549255,41.1071758,67,SQUARE ACRE DR,,,,,,,56dcdf3be209efc9
-73.550465,41.1071466,110,DUNN AVE,,,,,,,e86e151b05714804
-73.5740405,41.1069061,105,NORTHWOOD LN,,,,,,,a36de91370e94ac0
-73.5618061,41.105973,236,WIRE MILL RD,,,,,,,8cf8c31f65fa1b45
-73.5140541,41.1073756,83,FRIAR TUCK LN,,,,,,,3e99fcc3ded32e0f
-73.5498921,41.1071765,111,DUNN AVE,,,,,,,c7b20aa35ec75fca
-73.5517463,41.1070842,102,ALPINE ST,,,,,,,3d8a93206e155f57
-73.5801127,41.1068285,325,DEN RD,,,,,,,8cbca79b6c4f3aaf
-73.5126295,41.1072408,2,LITTLE JOHN LN,,,,,,,7b7ca846617afa91
-73.5826341,41.1065831,89,FAWNFIELD RD,,,,,,,3528357ca84f2dbb
-73.5772587,41.1065699,148,HARDESTY RD,,,,,,,4c61251146a5dbd7
-73.574791,41.1063015,115,HARDESTY RD,,,,,,,75e6946ce4453852
-73.5189046,41.1072056,34,TREE LN,,,,,,,d50b392af9d349bb
-73.5174463,41.1072641,36,MARY VIOLET RD,,,,,,,fc13b6451e979762
-73.5153409,41.1072337,1467,HOPE ST,,,,,,,27c60e6ff336467f
-73.5523608,41.1070331,105,ALPINE ST,,,,,,,12cc7e067d116c10
-73.5147401,41.107185,82,FRIAR TUCK LN,,,,,,,85db38ad32b69101
-73.553605,41.1069993,68,KEN CT,,,,,,,00816d90a3f9ee9d
-73.5168081,41.1071814,24,MARY VIOLET RD,,,,,,,14ac03329a216155
-73.5909857,41.1052746,107,JUNE RD,,,,,,,ae6e601afbcbf10e
-73.5482815,41.107036,1042,HIGH RIDGE RD,,,,,,,54b692e8c1d48ad5
-73.549943,41.1070237,109,DUNN AVE,,,,,,,b67f13e97fc08b43
-73.5529833,41.1069365,67,KEN CT,,,,,,,044c94ff7bdac5c0
-73.5504952,41.1070082,106,DUNN AVE,,,,,,,0be57bf05e954e3c
-73.5140244,41.1069892,73,FRIAR TUCK LN,,,,,,,8b3bdfa4e43442fa
-73.5132229,41.1066861,70,ROBIN HOOD RD,,,,,,,128dcc9493ede5f2
-73.5565006,41.1065568,54,RAPIDS RD,,,,,,,e7b0991002539eee
-73.5493484,41.1069172,73,SQUARE ACRE DR,,,,,,,167796fc8f81ff8c
-73.5201773,41.1070625,139,OLD COLONY RD,,,,,,,6099615e8c987aed
-73.581157,41.1067023,328,DEN RD,,,,,,,3fadb5bfad253a0a
-73.516302,41.1071086,14,MARY VIOLET RD,,,,,,,2b31ea8b70fb6572
-73.5717526,41.106498,79,NORTHWOOD LN,,,,,,,1f6a7bcdbaa09161
-73.5121208,41.107132,1,LITTLE JOHN LN,,,,,,,cf5dbddf1ac70470
-73.5524464,41.1068259,113,ALPINE ST,,,,,,,56c856d4652be8ff
-73.5128927,41.106866,76,ROBIN HOOD RD,,,,,,,7a561030fe6b3034
-73.5500058,41.1069121,105,DUNN AVE,,,,,,,c891804355b4a799
-73.5759803,41.1062353,117,HARDESTY RD,,,,,,,b17daab875da7bd8
-73.5183608,41.1069089,23,TREE LN,,,,,,,b96cbf13ea035f51
-73.520808,41.1070114,140,OLD COLONY RD,,,,,,,1afdbe7af6ced6a1
-73.5517897,41.1068546,6,RUSHMORE CIR,,,,,,,bf0f7119ec879b84
-73.5567258,41.1063552,46,RAPIDS RD,,,,,,,e8185a7fc6816847
-73.5836246,41.1062567,74,FAWNFIELD RD,,,,,,,763c9499965ee850
-73.5511059,41.1067602,6,DERRY ST,,,,,,,8339a0a5452b478a
-73.5177655,41.1063959,39,PUTTER DR,,,,,,,bda285f80db4e3d2
-73.5536112,41.1067789,62,KEN CT,,,,,,,49f7afb43663a614
-73.5664188,41.1064046,22,PHEASANT LN,,,,,,,e7379657f7fe2d71
-73.5658528,41.1060888,30,PHEASANT LN,,,,,,,45a52324734f99f3
-73.5192126,41.1069205,26,TREE LN,,,,,,,7c6a586647486714
-73.5218104,41.1068761,253,MINIVALE RD,,,,,,,480bc48f08183091
-73.5500354,41.1067613,101,DUNN AVE,,,,,,,01df9ad9db4bfbb6
-73.5494181,41.1066991,85,SQUARE ACRE DR,,,,,,,097319c63704235a
-73.5506714,41.1067508,98,DUNN AVE,,,,,,,37c0d83557b3f2cf
-73.5173723,41.106442,33,PUTTER DR,,,,,,,f3e80ca45b648f15
-73.580231,41.1064291,313,DEN RD,,,,,,,ab9b8f7440e45f19
-73.5578196,41.1065927,233,WIRE MILL RD,,,,,,,ab0a2d54363d4ab1
-73.5485526,41.1059978,1008,HIGH RIDGE RD,,,,,,,2b9ab198cc800a2e
-73.5123605,41.1068611,86,ROBIN HOOD RD,,,,,,,fa73bb74d9f6dc3c
-73.5153636,41.1068892,1457,HOPE ST,,,,,,,4e1672af9036715f
-73.5319047,41.1066832,1380,NEWFIELD AVE,,,,,,,1f6294b3a6678625
-73.5530222,41.1066691,61,KEN CT,,,,,,,a22f9fe31389ee68
-73.5919022,41.105049,119,JUNE RD,,,,,,,9a0d02949cba52a8
-73.5170052,41.1064699,23,PUTTER DR,,,,,,,d7748b86471aa1f4
-73.5224861,41.1067614,252,MINIVALE RD,,,,,,,63bb65aa0f85c6ff
-73.5613148,41.1063046,238,WIRE MILL RD,,,,,,,971ef7123cd36eeb
-73.5484308,41.1065228,1026,HIGH RIDGE RD,,,,,,,81f43e4ac0ba35ff
-73.5923866,41.1049867,131,JUNE RD,,,,,,,200d61fd82d3e1f2
-73.5383311,41.1064768,11,JOAN RD,,,,,,,1246099a14391f4d
-73.5366785,41.1064996,120,NEWFIELD DR,,,,,,,78e2d4760414667d
-73.5374962,41.106559,10,JOAN RD,,,,,,,970a9976e368248a
-73.5514627,41.1065826,10,RUSHMORE CIR,,,,,,,9de07d941529c9f3
-73.581129,41.1063505,314,DEN RD,,,,,,,87025151f1fd9490
-73.5525732,41.1065983,119,ALPINE ST,,,,,,,dd04d619dadff828
-73.5506508,41.106612,94,DUNN AVE,,,,,,,bfe38c90cd9cf389
-73.5166838,41.106441,17,PUTTER DR,,,,,,,58203f4f263c510f
-73.5790216,41.1062964,42,HARTCROFT RD,,,,,,,bd2df277f26fa746
-73.5330278,41.1063647,38,NEWFIELD DR,,,,,,,a54d400732d56c0b
-73.5146438,41.106724,70,FRIAR TUCK LN,,,,,,,5d6194480035b9a5
-73.5501045,41.1066325,97,DUNN AVE,,,,,,,9d284328e2e35137
-73.5201706,41.1068047,133,OLD COLONY RD,,,,,,,dff7332bc3a61a79
-73.5536772,41.1065774,56,KEN CT,,,,,,,de759a5e90b964d2
-73.5360147,41.106371,104,NEWFIELD DR,,,,,,,91f1c689c8c4dd8b
-73.5392908,41.1065025,139,INTERVALE RD,,,,,,,8985642f5e617dbc
-73.573988,41.1060052,102,NORTHWOOD LN,,,,,,,2e949ab476d47470
-73.5336763,41.1063184,54,NEWFIELD DR,,,,,,,e95a97377538053f
-73.5159898,41.1066628,1450,HOPE ST,,,,,,,f6f96b9bbf30d4f9
-73.570227,41.1062875,37,NORTHWOOD LN,,,,,,,cfbc76e74a284044
-73.513968,41.1067611,63,FRIAR TUCK LN,,,,,,,a68f3a1f19b4f494
-73.5345451,41.1062586,70,NEWFIELD DR,,,,,,,24837a2a3a089109
-73.565458,41.1059726,36,PHEASANT LN,,,,,,,c31a6349b1e90562
-73.5354896,41.1063505,92,NEWFIELD DR,,,,,,,359d26e73a196057
-73.5494048,41.1064449,87,SQUARE ACRE DR,,,,,,,b04616ed79a47208
-73.5819071,41.1059434,83,FAWNFIELD RD,,,,,,,7d5db3fdc1d9444f
-73.5208009,41.1066967,130,OLD COLONY RD,,,,,,,0da510c46411fdf4
-73.5721854,41.1060108,91,NORTHWOOD LN,,,,,,,f3c9e89c39086029
-73.5452561,41.1064275,22,TALMADGE LN,,,,,,,eb72a93e7f5c8c2d
-73.5506974,41.1064744,90,DUNN AVE,,,,,,,5d8e89c1b8dde2d6
-73.5501237,41.1065179,93,DUNN AVE,,,,,,,83aa8233d58808a1
-73.5624768,41.1055991,236,WIRE MILL RD,,,,,,,b16cdbfd59fad220
-73.5530976,41.1064339,53,KEN CT,,,,,,,7f477d3f00dbd4cb
-73.5779656,41.1060939,33,HARTCROFT RD,,,,,,,eaabaf94a5922974
-73.5584867,41.1061571,213,WIRE MILL RD,,,,,,,209c00197aad8ba1
-73.5449798,41.1063871,28,TALMADGE LN,,,,,,,4307d8baa10ddc27
-73.5218046,41.1066136,245,MINIVALE RD,,,,,,,ba0f2a067072d7fa
-73.5569302,41.1061713,38,RAPIDS RD,,,,,,,40e920925bf1e500
-73.5828657,41.1061084,79,FAWNFIELD RD,,,,,,,de86440eabf55f1d
-73.5190982,41.1065767,18,TREE LN,,,,,,,b995cadc30746b69
-73.552066,41.1063032,5,RUSHMORE CIR,,,,,,,3b357be605f713af
-73.603796,41.1053928,21,CARRINGTON DR,,,,,,,5ce762b4f516072c
-73.5447168,41.1063549,30,TALMADGE LN,,,,,,,c141aca29f5a27a3
-73.518433,41.1063492,7,TREE LN,,,,,,,be5340b6aad97f7f
-73.5537215,41.1063014,46,KEN CT,,,,,,,d493f75274e59c7d
-73.55268,41.106353,127,ALPINE ST,,,,,,,d9ae0727ab7df5b6
-73.5180987,41.1063427,49,PUTTER DR,,,,,,,904f24435d34f7e7
-73.5445176,41.1062031,34,TALMADGE LN,,,,,,,a6508d43269bf1e0
-73.5501819,41.1063775,89,DUNN AVE,,,,,,,c8ada27e9b52eb42
-73.55171,41.1062828,9,RUSHMORE CIR,,,,,,,b375666d07f55c69
-73.5799772,41.1060761,309,DEN RD,,,,,,,563df60e65858d54
-73.5713711,41.1060156,65,NORTHWOOD LN,,,,,,,0e1d46c9d0560b0b
-73.5937723,41.1056317,173,JUNE RD,,,,,,,35d6da128643db1b
-73.5933076,41.1054118,151,JUNE RD,,,,,,,40d9af58c5666478
-73.557404,41.1060022,28,RAPIDS RD,,,,,,,88304766255b4a3c
-73.5201644,41.1065322,123,OLD COLONY RD,,,,,,,7b8798ce2565dc75
-73.5507328,41.1063086,86,DUNN AVE,,,,,,,dd50e0c6cc7bd977
-73.5224286,41.1065073,244,MINIVALE RD,,,,,,,5599646a62a3470f
-73.5636201,41.1058376,60,PHEASANT LN,,,,,,,0d204a5c30b21d51
-73.5134972,41.1063994,60,ROBIN HOOD RD,,,,,,,b5d060e8cd60d97a
-73.5490882,41.1061394,28,WINTER ST,,,,,,,46004872027e66d3
-73.5138995,41.106221,51,FRIAR TUCK LN,,,,,,,7c439a59874d7844
-73.5698665,41.1057228,40,NORTHWOOD LN,,,,,,,6c518cc21cbf63dc
-73.5531593,41.1061652,45,KEN CT,,,,,,,a5d9ce2806396d74
-73.5123002,41.106398,79,ROBIN HOOD RD,,,,,,,ca53ba99fabb6275
-73.5492838,41.106114,24,WINTER ST,,,,,,,1e5654d9ba3f2e03
-73.5161327,41.1063672,11,PUTTER DR,,,,,,,c0d193386c631458
-73.5207947,41.1064173,122,OLD COLONY RD,,,,,,,62edb0c1cf438d2c
-73.5494777,41.1061171,20,WINTER ST,,,,,,,1d00c1c09b5b0998
-73.5318601,41.1061532,1372,NEWFIELD AVE,,,,,,,a1390e99548285ac
-73.5496621,41.1060959,16,WINTER ST,,,,,,,5970d4a26753c9a8
-73.5145515,41.1060877,28,ROBIN HOOD RD,,,,,,,f9924943cb07ceb9
-73.5578186,41.1058107,22,RAPIDS RD,,,,,,,9252ba2544448497
-73.5501751,41.1062201,83,DUNN AVE,,,,,,,73099b26550e52eb
-73.5824066,41.1055625,75,FAWNFIELD RD,,,,,,,c6b7d75639e15260
-73.521799,41.1063337,237,MINIVALE RD,,,,,,,2a6d30226d1c51e1
-73.5374595,41.1061168,20,JOAN RD,,,,,,,276f6edd15e16c74
-73.5190495,41.1062255,6,TREE LN,,,,,,,aca1d0646fe095b0
-73.5974487,41.10512,238,JUNE RD,,,,,,,a00b549fcc928095
-73.5732348,41.1057641,98,NORTHWOOD LN,,,,,,,11dc2e2a20e84a24
-73.6011177,41.1043075,11,CARRINGTON DR,,,,,,,644032d49f3c674c
-73.5527668,41.1061132,135,ALPINE ST,,,,,,,deff5c30e5d51946
-73.5194213,41.1061123,77,PUTTER DR,,,,,,,bc13ef44693b4f66
-73.5746313,41.1056802,109,HARDESTY RD,,,,,,,380cc74a160a7cb5
-73.5833823,41.105731,67,FAWNFIELD RD,,,,,,,69a7bc43b7ebdce7
-73.5149366,41.1060431,20,ROBIN HOOD RD,,,,,,,1f50082da13578b8
-73.538339,41.1060682,23,JOAN RD,,,,,,,8575280405da62f7
-73.5538103,41.1060297,40,KEN CT,,,,,,,b593b2e45eb88409
-73.5507226,41.1061429,82,DUNN AVE,,,,,,,ebad5de7a66f42b3
-73.544558,41.1059787,36,TALMADGE LN,,,,,,,49f16247e544af2c
-73.5588099,41.1059472,209,WIRE MILL RD,,,,,,,a45424a3cf187d4b
-73.5641713,41.1055515,62,PHEASANT LN,,,,,,,4c3e0430529c94ce
-73.5565803,41.1057581,37,RAPIDS RD,,,,,,,cecec38018ca64ce
-73.5125456,41.1062669,73,ROBIN HOOD RD,,,,,,,58f3d9c04c881cb4
-73.520158,41.1062543,117,OLD COLONY RD,,,,,,,a41f65c12780135c
-73.5501373,41.1060696,79,DUNN AVE,,,,,,,154d82027a8b9eb5
-73.5521982,41.1059982,136,ALPINE ST,,,,,,,575daf09a8debcfb
-73.5129057,41.1061464,61,ROBIN HOOD RD,,,,,,,dd3b7a867c586bfc
-73.5950015,41.1055542,202,JUNE RD,,,,,,,3739c97f017550e3
-73.5757642,41.1056251,103,HARDESTY RD,,,,,,,0c0ace67324091c2
-73.5770386,41.1055979,106,HARDESTY RD,,,,,,,037361707b928b9a
-73.5513357,41.1059091,62,DUNN CT,,,,,,,6bad895ccadb5f13
-73.551638,41.1059853,61,DUNN CT,,,,,,,4e2c7741ded44e10
-73.5518867,41.1058983,60,DUNN CT,,,,,,,8bc48b9b4009a043
-73.553245,41.1059364,39,KEN CT,,,,,,,81f2ababfde82ce3
-73.5788189,41.1056471,24,HARTCROFT RD,,,,,,,4f32198be33cf358
-73.5224336,41.1061552,232,MINIVALE RD,,,,,,,f74f0e28520e0562
-73.5506679,41.105988,78,DUNN AVE,,,,,,,5e64d442c29881c8
-73.5451627,41.1059473,29,TALMADGE LN,,,,,,,73bdc581267bdc60
-73.5154588,41.1061197,6,ROBIN HOOD RD,,,,,,,8f66506863b17226
-73.5207882,41.1061358,114,OLD COLONY RD,,,,,,,97e5dfb430d8a74b
-73.579894,41.1056021,295,DEN RD,,,,,,,3f4a30c69ac44394
-73.5500411,41.1059531,7,WINTER ST,,,,,,,49d71f1c39f83be6
-73.5649079,41.1054451,56,PHEASANT LN,,,,,,,60fa58a2180e5d1a
-73.5217933,41.1060567,229,MINIVALE RD,,,,,,,10ecfa2840113094
-73.5528428,41.1058344,143,ALPINE ST,,,,,,,1adcd59665720861
-73.566131,41.1056736,23,PHEASANT LN,,,,,,,b6b8d197d0b357d4
-73.5726736,41.1054229,90,NORTHWOOD LN,,,,,,,9b20147a79fe8dd5
-73.5740326,41.1053478,216,BARCLAY DR,,,,,,,81ba8be82ffcd24f
-73.553861,41.1058283,32,KEN CT,,,,,,,b312dd675e5e2b9c
-73.5846816,41.1053899,42,FAWNFIELD RD,,,,,,,23779b70a6bcbad6
-73.5837228,41.1053812,61,FAWNFIELD RD,,,,,,,09b34a943d558fd4
-73.5812376,41.1053896,286,DEN RD,,,,,,,182f98a6bbed7e92
-73.5127867,41.1056509,57,ROBIN HOOD RD,,,,,,,39704d30b2a19087
-73.5506607,41.1058066,74,DUNN AVE,,,,,,,033e628e8e485dd5
-73.5172486,41.1059758,30,PUTTER DR,,,,,,,a1ebd58878c7c521
-73.5169003,41.1059796,22,PUTTER DR,,,,,,,617bbc723fdd6932
-73.5849038,41.105014,24,FAWNFIELD RD,,,,,,,37e29fb9b20146b3
-73.5200855,41.1059878,107,OLD COLONY RD,,,,,,,f08f041eb7fbe3d9
-73.5374023,41.1054189,44,JOAN RD,,,,,,,7b5c4d0d0d494465
-73.5871021,41.1049803,9,JUNE RD,,,,,,,6eb5927cfbe305a2
-73.5176077,41.1059635,40,PUTTER DR,,,,,,,0c51599b072e68b0
-73.5161673,41.105873,1424,HOPE ST,,,,,,,fed6dc0d220474c2
-73.5854103,41.1044385,193,RIVERBANK RD,,,,,,,d39117bd8d47cfcd
-73.5522388,41.1057409,144,ALPINE ST,,,,,,,b6cc17232332634b
-73.5710712,41.1051597,60,NORTHWOOD LN,,,,,,,87e80d5d1155f18d
-73.5512106,41.1056913,47,DUNN CT,,,,,,,df903e23e008d429
-73.5135148,41.1057839,47,ROBIN HOOD RD,,,,,,,4cbb5ea38ab2577e
-73.517995,41.1058502,48,PUTTER DR,,,,,,,b552a65c81d28ed0
-73.5560349,41.1056426,60,DUKE DR,,,,,,,3e18ae1765d66c45
-73.5470144,41.1057679,90,TURN OF RIVER RD,,,,,,,19df29f90159f523
-73.5490822,41.1057284,27,WINTER ST,,,,,,,92e0d488d2147677
-73.5318971,41.1056249,1348,NEWFIELD AVE,,,,,,,4f8accfc47a4c43a
-73.5533109,41.1056663,29,KEN CT,,,,,,,f58cc5ef38a348ec
-73.5578138,41.1053677,10,RAPIDS RD,,,,,,,cf47a04f54d3c693
-73.5492731,41.1057032,23,WINTER ST,,,,,,,cbddffa14ecc1173
-73.5452752,41.1056882,43,TALMADGE LN,,,,,,,33c8842c45e77563
-73.5183611,41.1058112,58,PUTTER DR,,,,,,,35c767514a741a3a
-73.5494506,41.1056812,19,WINTER ST,,,,,,,54b2ffef738e71ac
-73.538199,41.1056642,31,JOAN RD,,,,,,,adf50c195925d574
-73.5207813,41.1058194,106,OLD COLONY RD,,,,,,,9b0cb0fada3c32c9
-73.549627,41.1056381,15,WINTER ST,,,,,,,3c5d0bb115fc03a8
-73.5369955,41.1051326,58,JOAN RD,,,,,,,cf83273c44ec890c
-73.5224315,41.1058437,224,MINIVALE RD,,,,,,,e3b77ac622efcbe9
-73.5719396,41.1051267,66,NORTHWOOD LN,,,,,,,a291b301cb97615d
-73.5500721,41.1056483,65,DUNN AVE,,,,,,,932a887cf054a7ff
-73.5217874,41.1057688,221,MINIVALE RD,,,,,,,2954dd03504ad3ad
-73.5539252,41.1055922,26,KEN CT,,,,,,,75c28953780e36ad
-73.5517779,41.1054053,44,DUNN CT,,,,,,,e73829e98f9636a8
-73.5186746,41.1057436,64,PUTTER DR,,,,,,,5cfb3de45fadc459
-73.5700079,41.1050034,8,ROCKRIDGE LN,,,,,,,66d198adc0fe9990
-73.5950108,41.1045948,170,JUNE RD,,,,,,,1ad3830eace325a6
-73.5357209,41.1048947,17,ARNOLD DR,,,,,,,f6567d534d390450
-73.5505931,41.1056149,68,DUNN AVE,,,,,,,478ff1e42ef66791
-73.5554511,41.1055162,57,DUKE DR,,,,,,,d0db0813504034c7
-73.5529138,41.1055555,149,ALPINE ST,,,,,,,68ae832266e19b5e
